particle_id,frame_num,particle_num,time_stamp_s,ecd_um,area_pixels,perimeter,circularity,intensity_mean,intensity_std,intensity_min,intensity_max,max_feret_diam_um,aspect_ratio,x_left,x_right,y_top,y_bottom,edge_particle,experiment,step,type,ml_type_proba
35389,1870,4,202.085,5.375,62,32.97,0.85,575.58,175.2,220,799,6.375,0.77,471,480,908,916,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,dense globular,101
35414,1876,6,202.74,10.375,126,47.63,0.84,513.88,219.94,125,799,14.125,0.59,614,624,760,775,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,dense globular,101
35431,1879,2,203.068,5.125,59,32.97,0.83,717.75,61.41,586,799,5.875,0.82,341,350,562,570,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35481,1889,3,204.166,5.125,59,34.56,0.79,721.12,66.34,569,798,7.375,0.74,187,196,903,910,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35495,1892,2,204.466,5.375,61,33.38,0.83,692.79,91.45,492,799,8.875,0.53,897,906,330,339,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35498,1892,5,204.466,5.625,63,42.8,0.66,734.95,52.42,622,799,6.625,0.96,943,952,383,392,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35507,1893,5,204.586,5.125,59,38.21,0.71,691.61,105.83,439,799,8.125,0.65,10,21,768,775,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35510,1894,2,204.676,7.375,84,54.11,0.6,753.67,36.74,648,799,13.125,0.62,41,56,128,139,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,translucent fibral,101
35526,1896,7,204.886,5.375,62,34.14,0.82,675.82,107.77,412,799,7.875,0.69,380,387,818,828,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35536,1899,2,205.216,14.375,193,72.67,0.68,512.72,220.56,123,799,26.375,0.5,323,347,423,438,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,dense fibral,101
35542,1900,4,205.306,13.625,180,64.7,0.74,538.18,208.27,124,799,19.875,0.66,1250,1267,412,428,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,dense globular,101
35549,1901,5,205.426,12.125,153,61.63,0.71,643.58,140.61,265,799,22.125,0.36,327,336,836,858,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,dense fibral,101
35562,1903,6,205.636,9.375,111,60.63,0.62,751.31,37.62,658,799,16.875,0.39,675,693,847,855,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,translucent fibral,101
35573,1905,1,205.846,33.125,689,178.07,0.52,472.93,267.37,15,799,59.125,0.45,1150,1179,310,359,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35578,1906,3,205.936,10.125,121,48.56,0.8,546.77,219.05,107,797,15.125,0.52,28,44,237,245,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,dense globular,101
35587,1908,1,206.143,5.125,60,32.9,0.83,738.18,56.2,605,799,6.375,0.86,720,728,78,85,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35598,1910,2,206.361,7.875,92,41.04,0.83,604.17,162.52,251,798,11.375,0.54,548,560,576,587,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,dense globular,101
35599,1910,3,206.361,5.375,62,31.73,0.88,544.27,202,152,796,5.875,0.87,652,660,599,607,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35626,1917,1,207.126,5.875,66,36.14,0.8,733.12,59.09,594,799,9.125,0.62,981,993,209,216,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35682,1927,5,208.22,5.625,65,39.63,0.72,705.22,70.07,555,799,12.375,0.38,1124,1134,979,991,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35705,1932,3,208.75,5.625,65,31.9,0.9,701.32,83.25,516,799,5.875,0.94,813,821,769,777,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35714,1934,2,208.96,12.875,165,72.18,0.63,734.85,48.8,602,799,25.625,0.31,962,986,752,765,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,translucent fibral,101
35745,1940,1,209.576,5.875,66,36.31,0.79,684.61,88.87,489,799,9.875,0.47,36,48,36,42,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35747,1940,3,209.576,5.875,66,33.97,0.85,596.39,153.93,270,799,8.625,0.6,942,949,478,489,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,dense globular,101
35754,1941,3,209.685,17.375,250,71.18,0.79,440.76,276.04,25,799,23.875,0.65,480,497,448,467,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35758,1942,1,209.794,5.125,59,47.87,0.57,772.1,24.04,714,799,11.125,0.42,790,802,46,54,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,translucent fibral,101
35761,1942,4,209.794,14.375,193,64.18,0.77,657.68,112.78,386,799,18.625,0.7,388,402,325,343,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,dense fibral,101
35777,1944,6,210.013,11.125,139,49.87,0.84,462.11,254.89,24,799,13.125,0.86,802,817,875,888,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35800,1950,3,210.668,5.875,68,39.38,0.74,730.99,52.53,622,799,9.875,0.51,752,764,459,465,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,air bubble,101
35830,1956,6,211.323,5.625,63,33.56,0.84,618.06,164.03,238,798,6.375,0.8,1090,1099,902,909,FALSE,AHF_20151014_Galactic,17 GIV6 LN20150206_5200-3196_151014-135403,dense globular,101
35877,5,3,0.427,8.125,94,46.28,0.74,742.91,44.28,634,798,13.375,0.47,863,877,268,279,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
35881,6,1,0.547,6.125,71,38.21,0.78,728.27,71.66,564,799,10.125,0.62,735,747,44,52,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
35886,7,1,0.637,6.125,69,35.97,0.82,755.43,32.78,691,799,9.125,0.66,546,555,244,254,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
35898,11,1,1.057,5.375,62,34.8,0.8,692.74,91.78,481,799,6.375,0.84,769,778,73,81,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
35913,15,1,1.487,10.625,130,47.8,0.85,546.35,214.46,141,799,15.625,0.53,1249,1259,43,59,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
35925,17,1,1.697,11.375,140,63.94,0.66,676.26,115.39,352,799,18.125,0.48,1097,1115,399,410,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense fibral,101
35958,25,2,2.547,5.375,61,31.31,0.88,553.54,197.16,176,797,7.375,0.76,435,444,166,173,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
35985,29,1,2.987,11.125,139,48.7,0.86,471.76,220.02,119,795,11.625,0.97,538,552,66,79,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,silicone oil,101
35991,29,7,2.987,5.375,62,39.8,0.7,748.68,35.98,661,799,10.625,0.37,229,242,799,805,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
35994,29,10,2.987,29.125,555,108.01,0.77,322.12,299.46,0,798,40.875,0.52,569,589,954,990,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36008,31,5,3.197,6.625,75,37.56,0.82,709.85,72.07,558,797,11.375,0.46,323,336,706,713,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36011,32,2,3.287,6.375,72,40.38,0.74,720.5,61.41,589,797,9.375,0.56,1189,1197,431,443,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36064,44,2,4.569,11.625,144,52.63,0.81,591.35,170.53,209,799,15.625,0.61,663,673,340,357,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
36106,53,2,5.552,6.625,76,38.21,0.81,638.22,143.26,311,799,8.625,0.73,877,887,266,275,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
36109,54,1,5.661,6.875,77,37.73,0.82,728.3,65.04,575,799,7.875,0.78,1046,1056,248,256,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36111,54,3,5.661,6.375,72,43.21,0.7,737.85,45.55,625,799,10.125,0.62,816,827,558,567,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
36134,59,4,6.207,6.875,77,37.14,0.84,671.44,113.92,405,797,8.125,0.73,1142,1150,688,699,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
36150,63,1,6.644,11.875,150,51.28,0.85,442.23,251.27,62,798,15.875,0.59,476,489,93,109,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
36151,63,2,6.644,9.375,112,48.97,0.77,697.46,85.6,496,799,17.375,0.38,702,719,458,467,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense fibral,101
36178,68,6,7.19,8.375,98,39.56,0.89,596.09,165.67,245,799,8.625,0.95,539,550,518,528,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,silicone oil,101
36190,71,3,7.517,19.875,303,75.43,0.82,414.54,259.43,15,798,22.875,0.77,1003,1025,193,213,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36204,74,1,7.845,5.125,58,41.04,0.66,761.43,32.12,677,799,9.375,0.48,1194,1206,178,185,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
36230,79,4,8.391,5.875,66,39.97,0.72,748.17,36.05,670,798,10.875,0.4,552,565,732,738,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
36334,102,2,10.902,10.875,132,51.04,0.8,440.13,245.5,85,799,14.375,0.64,211,227,749,759,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
36350,105,5,11.23,68.375,2403,252.11,0.69,175.98,260.34,0,799,84.125,0.79,334,392,692,753,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36360,108,2,11.558,11.625,145,59.94,0.71,636.02,148.05,245,798,19.375,0.4,845,864,525,536,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense fibral,101
36361,108,3,11.558,7.125,81,54.87,0.58,761.67,24.88,701,799,19.625,0.22,285,290,568,588,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
36365,109,2,11.667,5.125,58,31.73,0.85,716.95,69.66,569,798,6.625,0.66,503,513,406,412,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36377,112,3,11.994,21.875,350,83.91,0.79,543.47,192,161,799,26.375,0.78,1141,1166,867,887,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
36446,129,4,13.851,9.375,110,49.31,0.75,689.65,96.37,429,797,18.125,0.32,531,550,376,382,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense fibral,101
36465,131,3,14.069,17.875,258,65.11,0.87,357.07,281.13,10,799,19.875,0.74,145,161,641,661,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36495,138,3,14.834,8.125,94,43.56,0.79,683.38,112,358,798,14.125,0.48,204,217,562,572,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
36505,139,7,14.943,7.375,84,40.21,0.81,641.56,143.63,295,799,13.125,0.46,286,297,635,646,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
36531,144,6,15.489,38.375,876,136.2,0.77,226.55,271.49,0,799,55.375,0.57,957,988,864,906,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36550,148,5,15.926,54.625,1622,224.55,0.64,222.47,283.96,0,799,71.875,0.65,988,1043,768,809,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36557,151,2,16.263,14.625,196,56.46,0.88,439.46,251.89,58,798,16.375,0.82,786,803,81,95,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36559,151,4,16.263,7.125,80,37.38,0.85,664.92,104.42,424,798,9.375,0.64,186,198,755,763,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
36619,167,6,17.943,6.375,73,35.14,0.86,536.03,214.01,107,797,7.375,0.91,210,219,657,665,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36622,168,2,18.063,6.125,71,33.14,0.9,540.51,203.21,127,798,6.375,0.93,1015,1024,651,659,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36641,172,4,18.483,5.625,64,32.97,0.86,683.88,81.5,536,798,5.625,0.86,529,538,561,569,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36690,181,4,19.44,5.625,65,43.21,0.66,765.2,29.19,689,799,12.125,0.39,605,619,623,629,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
36696,183,1,19.658,10.125,122,53.11,0.74,703.64,80.39,473,799,13.125,0.72,210,225,11,23,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense fibral,101
36710,185,5,19.877,11.375,140,49.8,0.84,456.26,251.69,64,798,13.625,0.7,360,370,876,891,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
36746,195,3,20.969,68.375,2401,241.48,0.72,164.74,258.6,0,799,89.625,0.57,655,727,694,743,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36751,196,3,21.078,6.625,75,37.97,0.81,659.77,115.7,408,799,9.375,0.54,825,837,792,799,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36825,214,1,23.044,9.625,116,41.8,0.91,443.98,242.5,108,796,9.875,0.91,612,624,298,309,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36836,216,2,23.262,10.375,127,57.28,0.7,693.41,103.21,439,799,13.875,0.86,938,952,348,361,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
36837,216,3,23.262,5.875,68,35.97,0.81,694.32,94.48,483,799,7.875,0.72,1175,1183,378,389,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36848,219,2,23.59,13.125,169,65.11,0.71,650.62,143.58,297,799,21.625,0.43,810,829,719,736,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense fibral,101
36853,220,3,23.699,7.625,88,38.14,0.87,514.13,220.01,118,798,10.125,0.61,914,926,750,758,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
36867,223,3,24.026,5.875,67,35.31,0.82,707.85,64.39,563,796,10.125,0.43,433,445,330,336,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36870,224,1,24.136,5.875,68,38.14,0.77,718.12,59.33,587,798,10.375,0.43,1124,1137,324,329,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36880,225,4,24.245,6.125,70,34.97,0.85,687.91,88.79,496,798,8.125,0.65,1137,1148,516,523,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36906,232,2,25.009,49.375,1352,168.41,0.77,214.07,279.16,0,799,57.375,0.81,168,210,306,354,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36928,236,5,25.446,7.375,85,43.97,0.74,767.34,24.15,694,799,13.125,0.4,499,506,565,580,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
36943,239,5,25.774,6.625,76,38.38,0.81,744.57,44.32,638,798,9.125,0.68,12,23,555,563,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
36997,248,3,26.736,5.125,58,32.97,0.82,668.64,103.44,427,797,5.625,0.94,1236,1244,482,490,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37014,250,3,26.956,9.125,107,55.04,0.67,687.97,106.64,420,799,17.625,0.39,1067,1085,779,787,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense fibral,101
37033,254,2,27.376,9.625,114,42.38,0.89,514.44,208.74,174,799,10.875,0.74,716,726,238,251,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
37034,254,3,27.376,17.375,248,72.7,0.77,410.51,277.04,18,798,28.125,0.52,795,820,395,409,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37038,255,2,27.496,12.125,153,54.38,0.81,554.65,186.43,224,799,17.875,0.59,629,646,490,502,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
37051,259,3,27.916,7.375,85,43.38,0.75,692.51,88.63,449,797,10.875,0.52,252,260,242,255,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
37053,259,5,27.916,8.875,104,45.97,0.79,716.78,61.64,586,798,13.375,0.5,373,381,424,439,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent globular,101
37082,265,5,28.537,7.625,86,39.97,0.82,686.26,93.76,487,799,8.875,0.78,885,896,810,819,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
37098,269,4,28.983,11.375,143,70.11,0.6,720.89,65.59,554,799,19.375,0.41,91,111,763,775,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
37153,282,1,30.343,7.125,80,37.56,0.84,561.11,192.75,166,799,8.625,0.86,209,218,71,82,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,silicone oil,101
37161,283,1,30.453,40.125,950,169.07,0.65,336.89,296.23,0,799,46.875,0.93,1020,1058,34,72,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37193,291,1,31.3,19.625,299,71.53,0.86,407.65,254.37,46,799,23.875,0.69,771,794,16,32,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37194,291,2,31.3,7.125,81,54.28,0.59,776.42,16.89,730,799,18.125,0.27,44,62,646,654,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
37199,292,4,31.409,6.375,73,46.63,0.65,775.7,15.26,736,799,16.125,0.3,546,563,642,649,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
37202,293,2,31.513,6.125,69,48.7,0.6,777.45,16.73,741,799,16.125,0.3,1074,1091,638,645,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
37265,306,4,32.893,5.125,58,41.21,0.66,731.88,64.41,570,799,10.625,0.52,1121,1131,538,548,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37276,307,4,32.983,6.125,70,39.97,0.74,754.57,31.65,675,799,11.625,0.43,433,447,552,558,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
37293,309,2,33.193,9.375,111,54.46,0.69,686.5,100.82,424,798,12.625,0.73,1059,1074,131,142,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense fibral,101
37294,309,3,33.193,14.125,188,60.63,0.8,444.21,254.13,38,799,21.375,0.54,382,398,747,763,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37307,311,1,33.403,6.125,69,35.38,0.83,679.77,96.45,470,799,7.125,0.81,970,980,14,22,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37322,314,1,33.714,5.625,64,34.97,0.81,629.88,157.18,271,799,7.375,0.78,134,142,21,30,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
37364,321,6,34.479,15.375,212,66.21,0.78,437.57,266.27,45,799,23.375,0.46,591,602,902,925,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37373,323,3,34.697,5.625,65,36.38,0.79,749.63,42.82,648,797,7.875,0.66,1099,1110,455,462,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37405,330,1,35.462,24.875,433,90.67,0.81,350.22,273.14,0,799,31.875,0.6,553,582,209,229,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37416,332,1,35.68,5.125,59,43.63,0.62,765.75,22.28,712,798,10.625,0.5,420,432,16,23,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,translucent fibral,101
37423,332,8,35.68,11.625,147,57.11,0.75,543.25,183.56,201,799,13.625,0.95,185,200,681,696,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,silicone oil,101
37457,341,1,36.663,6.875,77,38.73,0.8,742.17,38.31,660,798,10.625,0.58,276,284,271,283,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37472,344,2,36.99,6.875,78,35.31,0.89,643.4,122.88,386,797,7.875,0.77,260,268,96,106,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
37480,345,4,37.1,5.625,63,36.8,0.76,700.4,78.99,535,798,9.125,0.5,88,100,487,493,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37486,346,4,37.209,6.375,73,33.31,0.91,571.68,189.16,179,799,7.375,0.74,126,133,476,486,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
37493,347,3,37.318,6.625,74,33.9,0.9,549.09,194.19,175,793,7.875,0.72,955,962,467,477,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
37494,347,4,37.318,37.375,841,130.71,0.79,246.93,286.81,0,799,52.125,0.53,336,370,711,749,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37537,356,2,38.301,6.125,71,34.56,0.86,570.54,195.32,157,799,7.875,0.75,527,536,215,224,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
37561,361,2,38.847,6.125,71,41.04,0.73,697.75,69.94,557,799,10.875,0.44,606,618,265,274,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37572,362,7,38.956,9.875,119,48.8,0.79,547.11,220.59,125,799,10.875,0.87,978,989,869,881,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37578,364,1,39.174,9.625,116,47.38,0.81,565.97,213.09,93,799,14.125,0.59,256,267,269,283,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
37581,365,2,39.284,9.625,114,49.11,0.77,583.49,203.85,115,799,13.375,0.61,1192,1203,259,274,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
37608,371,5,39.939,5.625,65,38.38,0.74,734.18,60.66,571,799,11.125,0.47,1255,1264,564,576,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,air bubble,101
37615,373,1,40.157,7.375,85,36.14,0.9,517.16,212.05,143,799,8.625,0.78,643,654,72,80,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
37655,378,2,40.703,8.125,93,48.38,0.71,701.02,90.45,461,799,11.875,0.66,1189,1203,121,131,FALSE,AHF_20151014_Galactic,GIV6 LN20150206_5200-3196_151014-140119,dense globular,101
